Date/Time	Flow (cms)	Stream Temperature (*C)		Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)	Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)
8/14/01 22:00	3.00000	15.8		0.0	0.1	1.0	15.2	15.8	0.0	1.8	0.5	26.1	22.9
8/14/01 23:00	3.00000	15.8		0.0	0.1	1.0	15.4	15.8	0.0	0.8	0.5	25.0	22.4
8/15/01 0:00	3.00000	15.7		0.0	0.1	1.0	15.4	15.7	0.0	0.0	0.6	22.8	22.1
8/15/01 1:00	3.00000	15.5		0.0	0.1	1.0	15.5	15.5	0.0	0.8	0.6	22.8	21.8
8/15/01 2:00	3.00000	15.4		0.0	0.1	1.0	15.7	15.4	0.0	0.0	0.6	22.2	21.4
8/15/01 3:00	3.00000	15.1		0.0	0.1	1.0	15.5	15.1	0.0	0.0	0.7	20.0	21.1
8/15/01 4:00	3.00000	14.9		0.0	0.1	1.0	15.1	14.9	0.0	0.0	0.7	19.4	20.6
8/15/01 5:00	3.00000	14.7		0.0	0.1	1.0	14.8	14.7	0.0	0.0	0.7	17.8	20.3
8/15/01 6:00	3.00000	14.4		0.0	0.1	1.0	14.7	14.4	0.0	0.0	0.8	17.2	19.9
8/15/01 7:00	3.00000	14.3		0.0	0.1	1.0	14.5	14.3	0.0	0.0	0.8	17.2	19.5
8/15/01 8:00	3.00000	14.2		0.0	0.1	1.0	14.4	14.2	0.0	0.0	0.7	18.9	19.4
8/15/01 9:00	3.00000	14.2		0.0	0.1	1.0	14.6	14.2	0.0	0.8	0.6	20.6	19.5
8/15/01 10:00	3.00000	14.4		0.0	0.1	1.0	14.6	14.4	0.0	0.0	0.6	22.2	20.2
8/15/01 11:00	3.00000	14.6		0.0	0.1	1.0	14.6	14.6	0.0	1.0	0.5	25.0	20.8
8/15/01 12:00	3.00000	14.8		0.0	0.1	1.0	14.7	14.8	0.0	0.0	0.4	27.2	21.8
8/15/01 13:00	3.00000	21.6		0.0	0.1	1.0	14.8	21.6	0.0	0.0	0.4	30.0	22.7
8/15/01 14:00	3.00000	22.6		0.0	0.1	1.0	15.0	22.6	0.0	0.8	0.3	32.8	23.6
8/15/01 15:00	3.00000	23.3		0.0	0.1	1.0	15.1	23.3	0.0	2.1	0.2	35.6	24.0
8/15/01 16:00	3.00000	23.7		0.0	0.1	0.9	15.2	23.7	0.0	2.3	0.2	36.1	24.5
8/15/01 17:00	3.00000	23.7		0.0	0.1	0.9	15.6	23.7	0.0	3.3	0.2	37.2	24.5
8/15/01 18:00	3.00000	23.5		0.0	0.1	0.9	15.8	23.5	0.0	2.8	0.2	36.7	24.5
8/15/01 19:00	3.00000	23.1		0.0	0.1	0.9	16.0	23.1	0.0	2.8	0.3	33.9	24.2
8/15/01 20:00	3.00000	22.5		0.0	0.1	0.9	15.8	22.5	0.0	3.3	0.3	31.1	23.9
8/15/01 21:00	3.00000	21.8		0.0	0.1	1.0	15.3	21.8	0.0	1.8	0.4	27.2	23.6
8/15/01 22:00	3.00000	21.5		0.0	0.1	1.0	15.0	21.5	0.0	1.5	0.4	25.0	23.2
8/15/01 23:00	3.00000	21.1		0.0	0.1	1.0	14.8	21.1	0.0	0.8	0.5	23.9	22.7
8/16/01 0:00	3.00000	20.6		0.0	0.1	1.0	14.7	20.6	0.0	0.8	0.5	24.4	22.2
